"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__App__c","nFORCE__Body__c","nFORCE__Group__c","nFORCE__Icon_Class__c","nFORCE__Is_Hidden__c","nFORCE__Navigation__c","nFORCE__Order__c","nFORCE__Parent_App__c","nFORCE__Screen__c","nFORCE__Sub_Navigation__c","nFORCE__Toolbar__c","nFORCE__Topbar__c","nFORCE__lookupKey__c","nPortal__Portal_Header_Text__c","nFORCE__Taxonomy_Id__c","nPortal__Portal_Icon_Path__c","nFORCE__Parameters__c","nPortal__Portal_Subheader_Text__c","nPortal__Search_Object_Filter__c","nPortal__Search_Object_Type__c","nPortal__Search_Results_Fieldset__c","nPortal__Search_Select_Active_Text__c","nFORCE__Body_Type__c","nFORCE__Description__c","nPortal__Search_Select_Text__c"
"a2EHo00000CwAnRMAV","005Ho00000AXM6UIAX","","Questionnaire","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","retail-questionnaire","llc_bi__questionnaire_loan_app","","n-icon-loan","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nforce__topbar","42988496248585613","","retail-questionnaire","","","","","","","","Visualforce Page","This productized route is the retail template for the Questionnaires route. Users clone this route to reduce configuration and implementation time.",""
"a2EHo00000CwAnSMAV","005Ho00000AXM6UIAX","","Documents","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","tool-retail-unidocman","NDOC__UniversalDocman","","n-icon-misc15","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nforce__topbar","42003541607862538","","tool-retail-unidocman","","","","","","","","Visualforce Page","This productized route is the retail template for the Documents route. Users clone this route to reduce configuration and implementation time.",""
"a2EHo00000CwAnTMAV","005Ho00000AXM6UIAX","","Run Automated Underwriting","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","action-retail-run-automated-underwriting","nretail__automatedunderwriting","","n-icon-analyze","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nforce__topbar","42739830311653001","","action-retail-run-automated-underwriting","","","","","","","","Visualforce Page","This productized route is the retail template for the Run Automated Underwriting route. Users clone this route to reduce configuration and implementation time.",""
"a2EHo00000CwAnUMAV","005Ho00000AXM6UIAX","","Application","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","retail-loan-ui-application","nFORCE__Blank","","n-icon-loan","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nforce__topbar","52061600720267651","","retail-loan-ui-application","","","","","","","","Visualforce Page","This productized route is the retail template for the Application route. Users clone this route to reduce configuration and implementation time.",""
"a2EHo00000CwAnVMAV","005Ho00000AXM6UIAX","","Income Details","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","retail-loan-ui-income-details","llc_bi__income","","fa fa-money fa-lg","false","nforce__inline_navigation","","","","nforce__sub_navigation","","nretail__summaryheadertopbar","18751600720267652","","retail-loan-ui-income-details","","incomeFieldSet=LLC_BI__Income_Schedule;tabs=true;","","","","","","Visualforce Page","This productized route is the retail template for the Income Details route. Users clone this route to reduce configuration and implementation time.",""
"a2EHo00000CwAnWMAV","005Ho00000AXM6UIAX","","Run Automated Underwriting","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","retail-loan-ui-run-automated-underwriting","nretail__automatedunderwriting","","n-icon-analyze","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nforce__topbar","17631600720267652","","retail-loan-ui-run-automated-underwriting","","","","","","","","Visualforce Page","This productized route is the retail template for the Run Automated Underwriting route. Users clone this route to reduce configuration and implementation time.",""
"a2EHo00000CwAnXMAV","005Ho00000AXM6UIAX","","Collateral","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","retail-loan-ui-collateral","nFORCE__Blank","","n-icon-loan","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nforce__topbar","60661600720267653","","retail-loan-ui-collateral","","","","","","","","Visualforce Page","This productized route is the retail template for the Collateral route. Users clone this route to reduce configuration and implementation time.",""
"a2EHo00000CwAnYMAV","005Ho00000AXM6UIAX","","NADA","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","vehicle-valuation","LLC_BI__Vehicle_Valuation","","n-icon-collateral","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nforce__topbar","79291600720267654","","vehicle-valuation","","","","","","","","Visualforce Page","This productized route is the retail template for the NADA route. After an org runs the NADA plug-in, the NADA route’s functionality activates.",""
"a2EHo00000CwAnZMAV","005Ho00000AXM6UIAX","","Underwriting","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","retail-loan-ui-underwriting","nFORCE__Blank","","n-icon-loan","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nforce__topbar","29531600720267657","","retail-loan-ui-underwriting","","","","","","","","Visualforce Page","This productized route is the retail template for the Underwriting route. Users clone this route to reduce configuration and implementation time.",""
"a2EHo00000CwAnaMAF","005Ho00000AXM6UIAX","","Decisioning Results","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","retail-loan-ui-decisioning","LLC_BI__LoanAutoDecision","","n-icon-loan","false","nFORCE__navigation","","","","nFORCE__Blank","","nretail__summaryheadertopbar","84831600720267658","","retail-loan-ui-decisioning","","","","","","","","Visualforce Page","This productized route is the retail template for the Decisioning route. This route includes the Auto-Decision route as a subroute. Users clone this route to reduce configuration and implementation time.",""
"a2EHo00000CwAnbMAF","005Ho00000AXM6UIAX","","Offers","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","retail-loan-ui-offers","llc_bi__offers","","","false","nFORCE__navigation","","","","nretail__blank","","nforce__topbar","a2E4S0000009JLGUA2","","retail-loan-ui-offers","","","","","","","","Visualforce Page","This productized route is the retail template for the Offers route. Users clone this route to reduce configuration and implementation time.",""
"a2EHo00000CwAncMAF","005Ho00000AXM6UIAX","","Compliance","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","retail-loan-ui-compliance","nFORCE__Blank","","n-icon-loan","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nforce__topbar","06081600720267660","","retail-loan-ui-compliance","","","","","","","","Visualforce Page","This productized route is the retail template for the Compliance route. This route includes the Questionnaires route as a subroute. Users clone this route to reduce configuration and implementation time.",""
"a2EHo00000CwAndMAF","005Ho00000AXM6UIAX","","Questionnaire","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","retail-loan-ui-questionnaire","llc_bi__questionnaire_loan_app","","n-icon-loan","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nforce__topbar","51291600720267661","","retail-loan-ui-questionnaire","","","","","","","","Visualforce Page","This productized route is the retail template for the Questionnaires route. Users clone this route to reduce configuration and implementation time.",""
"a2EHo00000CwAneMAF","005Ho00000AXM6UIAX","","Documents","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","tool-retail-loan-ui-documents","NDOC__UniversalDocman","","n-icon-misc15","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nforce__topbar","73651600720267662","","tool-retail-loan-ui-documents","","","","","","","","Visualforce Page","This productized route is the retail template for the Documents route. Users clone this route to reduce configuration and implementation time.",""
"a2EHo00000CwAnfMAF","005Ho00000AXM6UIAX","","Run Automated Underwriting","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","action-retail-loan-ui-run-automated-underwriting","nretail__automatedunderwriting","","n-icon-analyze","false","nFORCE__navigation","","","","nFORCE__sub_navigation","","nforce__topbar","23481600720267662","","action-retail-loan-ui-run-automated-underwriting","","","","","","","","Visualforce Page","This productized route is the retail template for the Run Automated Underwriting route. Users clone this route to reduce configuration and implementation time.",""
"a2EHo00000CwAngMAF","005Ho00000AXM6UIAX","","Continue With Loan","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","continue-with-loan","c__cm_ContinueWithLoan","","n-icon-loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42926501547233369","","continue-with-loan","","","","","","","","Visualforce Page","",""
"a2EHo00000CwAnhMAF","005Ho00000AXM6UIAX","","Adverse Action","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","next-step-adverse-action","llc_bi__adverseaction","","n-icon-reject","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42517424182597581","","next-step-adverse-action","","","","","","","","Visualforce Page","",""
"a2EHo00000CwAniMAF","005Ho00000AXM6UIAX","","Recalculate Loan","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","next-steps-recalculate","llc_bi__recalculateloan","","n-icon-misc31","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42406938092548001","","next-steps-recalculate","","","","","","","","Visualforce Page","",""
"a2EHo00000CwAnjMAF","005Ho00000AXM6UIAX","","Submit For Approval","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","next-step-submit-approval","llc_bi__loan_approval","","n-icon-submit","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42737745608142953","","next-step-submit-approval","","","","","","","","Visualforce Page","",""
"a2EHo00000CwAnkMAF","005Ho00000AXM6UIAX","","Application","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","rl-secured-apply","NPORTAL__PortalForm","","","false","NPORTAL__ApplicationNavigation","10.0","","","","","NPORTAL__LoanTopbar","42216013229402057","","rl-secured-apply","","","","","","","","Visualforce Page","",""
"a2EHo00000CwAnlMAF","005Ho00000AXM6UIAX","","ID Scan","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","rl-secured-id-scan","NPORTAL__IdScan","","","false","NPORTAL__ApplicationNavigation","25.0","","","","","NPORTAL__LoanTopbar","42572506036044052","","rl-secured-id-scan","action-sprite/svg/symbols.svg#new_contact","","","","","","","Visualforce Page","",""
"a2EHo00000CwAnmMAF","005Ho00000AXM6UIAX","","Verification","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","rl-secured-verification","NPORTAL__PortalEIDVerification","","","false","NPORTAL__ApplicationNavigation","40.0","","","","","NPORTAL__LoanTopbar","42874137242875580","Let's verify your identity","rl-secured-verification","utility-sprite/svg/symbols.svg#check","","This questionnaire protects you, and us, from identity fraud.","","","","","Visualforce Page","",""
"a2EHo00000CwAnnMAF","005Ho00000AXM6UIAX","","Collateral","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","rl-secured-collateral","NPORTAL__Collateral","","","false","NPORTAL__ApplicationNavigation","50.0","","","","","NPORTAL__LoanTopbar","42270453623906107","Let's talk collateral","rl-secured-collateral","standard-sprite/svg/symbols.svg#person_account","","Select the collateral you would like to add to your loan","","","","","Visualforce Page","",""
"a2EHo00000CwAnoMAF","005Ho00000AXM6UIAX","","Others Involved","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","rl-secured-others","NPORTAL__OthersInvolved","","","false","NPORTAL__ApplicationNavigation","60.0","","","","","NPORTAL__LoanTopbar","42223571998150581","Borrowers & Guarantors","rl-secured-others","custom-sprite/svg/symbols.svg#custom15","","Please add, excluding yourself, any additional guarantors and borrowers for the loan.","","","","","Visualforce Page","",""
"a2EHo00000CwAnpMAF","005Ho00000AXM6UIAX","","Review & Submit","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","rl-secured-review","NPORTAL__PortalReview","","","false","NPORTAL__ApplicationNavigation","70.0","","","","","NPORTAL__LoanTopbar","42155016899537617","Does everything look right?","rl-secured-review","utility-sprite/svg/symbols.svg#preview","","Let's double check what you've entered.  Once you submit this, we'll process your application and get you a credit decision in 1-2 days","","","","","Visualforce Page","",""
"a2EHo00000CwAnqMAF","005Ho00000AXM6UIAX","","Offers","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","rl-secured-offers","NPORTAL__Offers","","","false","NPORTAL__ApplicationNavigation","75.0","","","","","NPORTAL__LoanTopbar","42874408279333513","Offers","rl-secured-offers","standard-sprite/svg/symbols.svg#orders","","Congratulations, you have offers! The options are sorted by lowest payment at the top.","","","","","Visualforce Page","",""
"a2EHo00000CwAnrMAF","005Ho00000AXM6UIAX","","Next Steps","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","rl-secured-next-steps","NPORTAL__NextSteps","","","false","NPORTAL__ApplicationNavigation","80.0","","","","","NPORTAL__LoanTopbar","42250860892154931","","rl-secured-next-steps","standard-sprite/svg/symbols.svg#endorsement","","","","","","","Visualforce Page","",""
"a2EHo00000CwAnsMAF","005Ho00000AXM6UIAX","","Application","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","rl-secured-apply-other","NPORTAL__PortalForm","","","false","NPORTAL__ApplicationNavigation","10.0","","","","","NPORTAL__LoanTopbar","42023098647564200","","rl-secured-apply-other","","","","","","","","Visualforce Page","",""
"a2EHo00000CwAntMAF","005Ho00000AXM6UIAX","","ID Scan","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","rl-secured-other-id-scan","NPORTAL__IdScan","","","false","NPORTAL__ApplicationNavigation","15.0","","","","","NPORTAL__LoanTopbar","42769809131091939","","rl-secured-other-id-scan","action-sprite/svg/symbols.svg#new_contact","","","","","","","Visualforce Page","",""
"a2EHo00000CwAnuMAF","005Ho00000AXM6UIAX","","Verification","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","rl-secured-eid-other","NPORTAL__PortalEIDVerification","","","false","NPORTAL__ApplicationNavigation","30.0","","","","","NPORTAL__LoanTopbar","42065816493108924","Let's verify your identity","rl-secured-eid-other","utility-sprite/svg/symbols.svg#check","","This questionnaire protects you, and us, from identity fraud.","","","","","Visualforce Page","",""
"a2EHo00000CwAnvMAF","005Ho00000AXM6UIAX","","Review & Submit","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","rl-secured-review-other","NPORTAL__PortalReview","","","false","NPORTAL__ApplicationNavigation","40.0","","","","","NPORTAL__LoanTopbar","42095368403853597","Does everything look right?","rl-secured-review-other","utility-sprite/svg/symbols.svg#preview","","Let's double check what you've entered.  Once you submit this, we'll process your application and get you a credit decision in 1-2 days","","","","","Visualforce Page","",""
"a2EHo00000CwAnwMAF","005Ho00000AXM6UIAX","","Next Steps","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","rl-secured-next-steps-other","NPORTAL__NextSteps","","","false","NPORTAL__ApplicationNavigation","50.0","","","","","NPORTAL__LoanTopbar","42033948583577309","","rl-secured-next-steps-other","standard-sprite/svg/symbols.svg#endorsement","","","","","","","Visualforce Page","",""
"a2EHo00000CwAnxMAF","005Ho00000AXM6UIAX","","Application","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","secured-retail-loan-online-application-application","NPORTAL__PortalForm","","","false","NPORTAL__ApplicationNavigation","10.0","","","","","NPORTAL__LoanTopbar","71991602078251111","","secured-retail-loan-online-application-application","","","","","","","","Visualforce Page","",""
"a2EHo00000CwAnyMAF","005Ho00000AXM6UIAX","","ID Scan","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","secured-retail-loan-online-application-id-scan","NPORTAL__IdScan","","","false","NPORTAL__ApplicationNavigation","25.0","","","","","NPORTAL__LoanTopbar","60311602078251120","","secured-retail-loan-online-application-id-scan","action-sprite/svg/symbols.svg#new_contact","","","","","","","Visualforce Page","",""
"a2EHo00000CwAnzMAF","005Ho00000AXM6UIAX","","Verification","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","secured-retail-loan-online-application-verification","NPORTAL__PortalEIDVerification","","","false","NPORTAL__ApplicationNavigation","40.0","","","","","NPORTAL__LoanTopbar","14331602078251129","Let's verify your identity","secured-retail-loan-online-application-verification","utility-sprite/svg/symbols.svg#check","","This questionnaire protects you, and us, from identity fraud.","","","","","Visualforce Page","",""
"a2EHo00000CwAo0MAF","005Ho00000AXM6UIAX","","Collateral","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","secured-retail-loan-online-application-collateral","NPORTAL__Collateral","","","false","NPORTAL__ApplicationNavigation","50.0","","","","","NPORTAL__LoanTopbar","06211602078251133","Let's talk collateral","secured-retail-loan-online-application-collateral","standard-sprite/svg/symbols.svg#person_account","","Select the collateral you would like to add to your loan","","","","","Visualforce Page","",""
"a2EHo00000CwAo1MAF","005Ho00000AXM6UIAX","","Review & Submit","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","2023-11-03T19:40:25.000Z","005Ho00000AXM6UIAX","","","","","","secured-retail-loan-online-application-review---submit","NPORTAL__PortalReview","","","false","NPORTAL__ApplicationNavigation","70.0","","","","","NPORTAL__LoanTopbar","25391602078251141","Does everything look right?","secured-retail-loan-online-application-review---submit","utility-sprite/svg/symbols.svg#preview","","Let's double check what you've entered.  Once you submit this, we'll process your application and get you a credit decision in 1-2 days","","","","","Visualforce Page","",""
