"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","nFORCE__Screen__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Parent_Screen_Section__c","nFORCE__Number_of_Columns__c","Custom_Code_in_Screen_Section__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Validation_Service__c","nPortal__Portal_Header_Text__c","nPortal__Portal_Subheader_Text__c"
"a2FHo000003XBrqMAG","","Booked Information","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNIMAY","false","false","false","true","false","4.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","12571620937672164","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBrrMAG","","Action Taken","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNKMAY","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42131620937672165","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBrsMAG","","Loan Information","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNKMAY","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","32391620937672165","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBrtMAG","","Other","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNKMAY","false","false","true","true","false","3.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","45771620937672165","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBruMAG","","Property Location","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNKMAY","false","false","true","true","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","55041620937672166","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBrvMAG","","Approval History","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNLMAY","false","false","true","true","false","2.0","slide","true","false","false","true","","true","","","MappedSObjectScreenResource","a2JHo000001E7S7MAK","50141620937672167","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBrwMAG","","Loan Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNLMAY","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","90831620937672167","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBrxMAG","","Tasks","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNLMAY","false","false","false","true","false","1.0","slide","true","false","false","true","","true","","","MappedSObjectHierarchyScreenResource","","07461620937672167","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBryMAG","","Budget Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNPMAY","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","a2IHo000002BxyxMAC","MappedSObjectScreenResource","","15241620937672168","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBrzMAG","","HMDA","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNMMAY","false","false","false","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","42551620937672168","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBs0MAG","","Loan Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNNMAY","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","26331620937672168","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBs1MAG","","Entity Compliance","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNQMAY","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","95101620937672169","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBs2MAG","","Loan Compliances (HMDA Effective-2018)","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNRMAY","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","33701620937672169","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBs3MAG","","Budget Summary","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNSMAY","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","25901620937672170","LLC_BI__Budget__c","false","false","","","","","false","false","","",""
"a2FHo000003XBs4MAG","","Draw Overview Summary","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNTMAY","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","12591620937672170","LLC_BI__Budget__c","false","false","","","","","false","false","","",""
"a2FHo000003XBs5MAG","","Draw History Summary","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNUMAY","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","72071620937672170","LLC_BI__Budget__c","false","false","","","","","false","false","","",""
"a2FHo000003XBs6MAG","","Rate Structure","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNXMAY","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","a2IHo000002BxyzMAC","MappedSObjectHierarchyScreenResource","","91631620937672171","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBs7MAG","","Payment Structure","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNXMAY","false","false","false","false","false","5.0","slide","true","false","false","false","","false","","a2IHo000002Bxz0MAC","MappedSObjectHierarchyScreenResource","","62701620937672171","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBs8MAG","","Loan Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueNYMAY","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","a2IHo000002Bxz1MAC","MappedSObjectScreenResource","","67851620937672172","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBs9MAG","","Policy Exceptions","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueN5MAI","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","a2IHo000002Bxz2MAC","MappedSObjectHierarchyScreenResource","","42241147954126316","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBstMAG","","All Loan Facilities","2023-10-31T13:56:27.000Z","005Ho00000AXMAxIAP","2023-10-31T13:56:27.000Z","005Ho00000AXMAxIAP","","","","a2GHo000001ueIxMAI","false","false","false","false","false","","slide","true","false","false","false","","false","","","SObjectScreenResource","","dmwui-42141438241","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBsuMAG","","Bulk Edit","2023-10-31T13:56:27.000Z","005Ho00000AXMAxIAP","2023-10-31T13:56:27.000Z","005Ho00000AXMAxIAP","","","","a2GHo000001ueKPMAY","false","false","false","false","false","","slide","true","false","false","false","","false","","","SObjectScreenResource","","dmwui-42709580495","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBsvMAG","","Row Edit","2023-10-31T13:56:27.000Z","005Ho00000AXMAxIAP","2023-10-31T13:56:27.000Z","005Ho00000AXMAxIAP","","","","a2GHo000001ueIyMAI","false","false","false","false","false","","slide","true","false","false","false","","false","","","SObjectScreenResource","","dmwui-42354291200","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBswMAG","","All Treasury Services","2023-10-31T13:56:27.000Z","005Ho00000AXMAxIAP","2023-10-31T13:56:27.000Z","005Ho00000AXMAxIAP","","","","a2GHo000001ueIzMAI","false","false","false","false","false","","slide","true","false","false","false","","false","","","SObjectScreenResource","","dmwui-42956206149","LLC_BI__Treasury_Service__c","false","false","","","","","false","false","","",""
"a2FHo000003XBsxMAG","","Bulk Edit","2023-10-31T13:56:27.000Z","005Ho00000AXMAxIAP","2023-10-31T13:56:27.000Z","005Ho00000AXMAxIAP","","","","a2GHo000001ueJ0MAI","false","false","false","false","false","","slide","true","false","false","false","","false","","","SObjectScreenResource","","dmwui-42661273385","LLC_BI__Treasury_Service__c","false","false","","","","","false","false","","",""
"a2FHo000003XBsyMAG","","Row Edit","2023-10-31T13:56:27.000Z","005Ho00000AXMAxIAP","2023-10-31T13:56:27.000Z","005Ho00000AXMAxIAP","","","","a2GHo000001ueJ1MAI","false","false","false","false","false","","slide","true","false","false","false","","false","","","SObjectScreenResource","","dmwui-42708365245","LLC_BI__Treasury_Service__c","false","false","","","","","false","false","","",""
"a2FHo000003XE2oMAG","","Deposits","2023-11-03T15:06:57.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:44.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueMDMAY","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","a2IHo000002ByuAMAS","GrandchildScreenResource","","a2F4S0000008dPpUAI","LLC_BI__Product_Package__c","false","false","","","","","false","false","","",""
"a2FHo000003XE3OMAW","","EPCOC","2023-11-03T15:06:58.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugGiMAI","false","false","true","true","false","12.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","a2F4S0000008dXXUAY","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XE4bMAG","","Next Steps","2023-11-03T15:06:59.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ugIrMAI","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","a2IHo000002ByxNMAS","MappedSObjectScreenResource","","16581640791248106","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XE4pMAG","","SBL Shipping Address","2023-11-03T15:06:59.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueK3MAI","false","false","false","false","false","40.0","slide","true","false","false","false","","true","","a2IHo000002ByxoMAC","MappedSObjectScreenResource","","42086133017290999","Account","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""Account.Business_Mailing_Address_Same_as_Physica__c"" IS=""No""}}{{ENDIF}}","a2FHo000003XBgXMAW","","","false","false","","",""
"a2FHo000003XE4qMAG","","SBL Shipping Address","2023-11-03T15:06:59.000Z","005Ho00000AXM6UIAX","2023-11-03T15:08:51.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJzMAI","false","false","false","false","false","3.0","slide","true","false","false","false","","true","","a2IHo000002ByxZMAS","MappedSObjectScreenResource","","42795047344318050","Account","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""Account.Business_Mailing_Address_Same_as_Physica__c"" IS=""No""}}{{SHOW_ROUTE}}{{ENDIF}}","a2FHo000003XBgNMAW","","","false","false","","",""
"a2FHo000003XE4xMAG","","SBL Mailing Address","2023-11-03T15:06:59.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueK0MAI","false","false","false","false","false","40.0","slide","true","false","false","false","","true","","a2IHo000002ByxeMAC","MappedSObjectScreenResource","","42021854229100096","Contact","false","false","{{IF=""A AND B AND C""}}{{COND=""A"" FIELD=""Contact.cm_Mailing_Same_as_Physical__c"" IS=""No""}}{{COND=""B"" FIELD=""Contact.cm_Is_Existing_Customer__c"" IS=""0""}}{{COND=""C"" FIELD=""Contact.LLC_BI__Identity_Verification_Status__c"" NOT=""Pass""}}{{ENDIF}}","a2FHo000003XE5CMAW","","","false","false","","",""
"a2FHo000003XE54MAG","","SBL Primary Identification","2023-11-03T15:06:59.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueK0MAI","false","false","false","false","false","60.0","slide","true","false","false","false","","true","","a2IHo000002ByxaMAC","MappedSObjectScreenResource","","42814111992497407","Contact","false","false","","","","","false","false","","Primary ID Details","Please enter or confirm your Primary ID information"
"a2FHo000003XE55MAG","","SBL Primary Identification- Driver License","2023-11-03T15:06:59.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueK0MAI","false","false","false","false","false","70.0","slide","true","false","false","false","","true","","a2IHo000002ByxcMAC","MappedSObjectScreenResource","","42887855727868860","Contact","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""Contact.cs_Primary_ID_Type__c"" IS=""Driver License""}}{{ENDIF}}","a2FHo000003XE54MAG","","","false","false","","",""
"a2FHo000003XE56MAG","","SBL Contact Info - Existing Customer","2023-11-03T15:06:59.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueK0MAI","false","false","false","false","false","25.0","slide","true","false","false","false","","false","","a2IHo000002ByxiMAC","MappedSObjectScreenResource","","42174106615144189","Contact","false","false","{{IF=""A OR B""}} {{COND=""A"" FIELD=""Contact.cm_Is_Existing_Customer__c"" IS=""1""}}{{COND=""B"" FIELD=""Contact.LLC_BI__Identity_Verification_Status__c"" IS=""Pass""}}{{ENDIF}}","a2FHo000003XE59MAG","","","false","false","","",""
"a2FHo000003XE57MAG","","SBL Primary Identification- Passport","2023-11-03T15:06:59.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueK0MAI","false","false","false","false","false","80.0","slide","true","false","false","false","","true","","a2IHo000002ByxdMAC","MappedSObjectScreenResource","","42494422121246827","Contact","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""Contact.cs_Primary_ID_Type__c"" IS=""Passport""}}{{ENDIF}}","a2FHo000003XE54MAG","","","false","false","","",""
"a2FHo000003XE58MAG","","SBL Primary Identification - State ID","2023-11-03T15:06:59.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueK0MAI","false","false","false","false","false","90.0","slide","true","false","false","false","","true","","a2IHo000002ByxbMAC","MappedSObjectScreenResource","","42190771305316675","Contact","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""Contact.cs_Primary_ID_Type__c"" IS=""State ID""}}{{ENDIF}}","a2FHo000003XE54MAG","","","false","false","","",""
"a2FHo000003XE59MAG","","SBL Existing Customer? Hidden (Primary Applicant)","2023-11-03T15:06:59.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueK0MAI","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","a2IHo000002BywzMAC","MappedSObjectScreenResource","","42544886327828137","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XE5AMAW","","SBL Personal Info","2023-11-03T15:06:59.000Z","005Ho00000AXM6UIAX","2023-11-03T19:42:46.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueK0MAI","false","false","false","false","false","50.0","slide","true","false","false","false","","true","","a2IHo000002ByxmMAC","MappedSObjectScreenResource","","42913460740570219","Contact","false","false","{{IF=""A AND B""}}{{COND=""A"" FIELD=""Contact.cm_Is_Existing_Customer__c"" IS=""0""}}{{COND=""B"" FIELD=""Contact.LLC_BI__Identity_Verification_Status__c"" NOT=""Pass""}}{{ENDIF}}","a2FHo000003XE59MAG","","","false","false","","",""
